ID,UniqueID,Rank,Previous Rank,Team,FPV,Conf,WLT,Points,Last Week,DateNum,ShortDate
20100,ORG40461,2,3,Oregon,15,Pac-10,6/1/2000,1427,W 43-23 A Washington State,40461,10/10/2010
20101,BSU40461,3,4,Boise State,8,WAC,5/1/2000,1395,W 57-14 H Toledo,40461,10/10/2010
20102,TCU40461,4,5,TCU,1,MWC,6/1/2000,1304,W 45-0 H Wyoming,40461,10/10/2010
20103,NEB40461,5,7,Nebraska,0,Big 12,5/1/2000,1236,W 48-13 A Kansas State,40461,10/10/2010
20104,OU40461,6,6,Oklahoma,2,Big 12,5/1/2000,1225,DNP,40461,10/10/2010
20105,AUB40461,7,8,Auburn,0,SEC,6/1/2000,1104,W 37-34 A Kentucky,40461,10/10/2010
20106,BAMA40461,8,1,Alabama,0,SEC,5/1/2018,1021,L 35-21 A #19 South Carolina,40461,10/10/2010
20107,LSU40461,9,12,LSU,0,SEC,6/1/2000,999,W 33-29 A #14 Florida,40461,10/10/2010
20108,SUCK40461,10,19,South Carolina,0,SEC,4/1/2018,978,W 35-21 H #1 Alabama,40461,10/10/2010
20109,UTAH40461,11,10,Utah,0,MWC,5/1/2000,926,W 68-27 A Iowa State,40461,10/10/2010
20110,ARK40461,12,11,Arkansas,0,SEC,4/1/2018,813,W 24-17 A Texas A&M,40461,10/10/2010
20111,MSU40461,13,17,Michigan State,0,Big Ten,6/1/2000,806,W 34-17 A #18 Michigan,40461,10/10/2010
20112,STAN40461,14,16,Stanford,0,Pac-10,5/1/2018,732,W 37-35 H USC,40461,10/10/2010
20113,IOWA40461,15,15,Iowa,0,Big Ten,4/1/2018,648,DNP,40461,10/10/2010
20114,FSU40461,16,23,Florida State,0,ACC,5/1/2018,547,W 45-17 A #13 Miami (FL),40461,10/10/2010
20115,AU40461,17,9,Arizona,0,Pac-10,4/1/2018,472,L 29-27 H Oregon State,40461,10/10/2010
20116,WIS40461,18,20,Wisconsin,0,Big Ten,5/1/2018,410,W 41-23 H Minnesota,40461,10/10/2010
20117,NEV40461,19,21,Nevada,0,WAC,6/1/2000,376,W 35-13 H San Jose State,40461,10/10/2010
20118,OKST40461,20,22,Oklahoma State,0,Big 12,5/1/2000,348,W 54-28 A Louisiana-Lafayette,40461,10/10/2010
20119,MIZZ40461,21,24,Missouri,0,Big 12,5/1/2000,298,W 26-0 H Colorado,40461,10/10/2010
20120,UF40461,22,14,Florida,0,SEC,4/2/2018,209,L 33-29 H #12 LSU,40461,10/10/2010
20121,AIR40461,23,25,Air Force,0,MWC,5/1/2018,187,W 49-27 H Colorado State,40461,10/10/2010
20122,OGST40461,24,NR,Oregon State,0,Pac-10,3/2/2018,186,W 29-27 A #9 Arizona,40461,10/10/2010
20123,WVU40461,25,NR,West Virginia,0,Big East,4/1/2018,141,W 49-10 H UNLV,40461,10/10/2010
20124,MICH40461,RV,18,Michigan,0,Big Ten,5/1/2018,137,L 34-17 H #17 Michigan State,40461,10/10/2010
20125,MIA40461,RV,13,Miami,0,ACC,3/2/2018,63,L 45-17 H #23 Florida State,40461,10/10/2010
20126,NCST40461,RV,NR,NC State,0,ACC,5/1/2018,31,W 44-17 H Boston College,40461,10/10/2010
20127,VT40461,RV,NR,Virginia Tech,0,ACC,4/2/2018,17,W 45-21 H Central Michigan,40461,10/10/2010
20128,NW40461,RV,NR,Northwestern,0,Big Ten,5/1/2018,5,L 20-17 H Purdue,40461,10/10/2010
20129,TEX40461,RV,NR,Texas,0,Big 12,3/2/2018,5,DNP,40461,10/10/2010
20130,KSU40461,RV,NR,Kansas State,0,Big 12,4/1/2018,1,L 48-13 H #7 Nebraska,40461,10/10/2010
20131,BU40461,NR,NR,Baylor,0,Big 12,4/2/2018,0,L 45-38 N Texas Tech,40461,10/10/2010
20132,CAL40461,NR,NR,California,0,Pac-10,3/2/2018,0,W 35-7 H UCLA,40461,10/10/2010
20133,GT40461,NR,NR,Georgia Tech,0,ACC,4/2/2018,0,W 33-21 H Virginia,40461,10/10/2010
20134,ILL40461,NR,NR,Illinois,0,Big Ten,3/2/2018,0,W 33-13 A Penn State,40461,10/10/2010
20135,MARY40461,NR,NR,Maryland,0,ACC,4/1/2018,0,DNP,40461,10/10/2010
20136,MSSU40461,NR,NR,Mississippi State,0,SEC,4/2/2018,0,W 47-24 A Houston,40461,10/10/2010
20137,CUSE40461,NR,NR,Syracuse,0,Big East,4/1/2018,0,W 13-9 A South Florida,40461,10/10/2010
20138,#N/A,NR,NR,UTEP,0,C-USA,5/1/2018,0,W 44-24 H Rice,40461,10/10/2010
20140,ORG40468,1,2,Oregon,39,Pac-10,6/1/2000,1471,DNP,40468,10/17/2010
20141,BSU40468,2,3,Boise State,15,WAC,6/1/2000,1433,W 48-0 A San Jose State,40468,10/17/2010
20142,OU40468,3,6,Oklahoma,3,Big 12,6/1/2000,1355,W 52-0 H Iowa State,40468,10/17/2010
20143,TCU40468,4,4,TCU,3,MWC,7/1/2000,1340,W 31-3 H BYU,40468,10/17/2010
20144,AUB40468,5,7,Auburn,0,SEC,7/1/2000,1279,W 65-43 H #12 Arkansas,40468,10/17/2010
20145,LSU40468,6,9,LSU,0,SEC,7/1/2000,1132,W 32-10 H McNeese State,40468,10/17/2010
20146,BAMA40468,7,8,Alabama,0,SEC,6/1/2018,1121,W 23-10 H Mississippi,40468,10/17/2010
20147,MSU40468,8,13,Michigan State,0,Big Ten,7/1/2000,1062,W 26-6 H Illinois,40468,10/17/2010
20148,UTAH40468,9,11,Utah,0,MWC,6/1/2000,1019,W 30-6 A Wyoming,40468,10/17/2010
20149,WIS40468,10,18,Wisconsin,0,Big Ten,6/1/2018,920,W 31-18 H #1 Ohio State,40468,10/17/2010
20150,OSU40468,11,1,Ohio State,0,Big Ten,6/1/2018,895,L 31-18 A #18 Wisconsin,40468,10/17/2010
20151,STAN40468,12,14,Stanford,0,Pac-10,5/1/2018,828,DNP,40468,10/17/2010
20152,IOWA40468,13,15,Iowa,0,Big Ten,5/1/2018,768,W 38-28 A Michigan,40468,10/17/2010
20153,NEB40468,14,5,Nebraska,0,Big 12,5/1/2018,684,L 20-13 H Texas,40468,10/17/2010
20154,AU40468,15,17,Arizona,0,Pac-10,5/1/2018,619,W 24-7 A Washington State,40468,10/17/2010
20155,FSU40468,16,16,Florida State,0,ACC,6/1/2018,615,W 24-19 H Boston College,40468,10/17/2010
20156,OKST40468,17,20,Oklahoma State,0,Big 12,6/1/2000,575,W 34-17 A Texas Tech,40468,10/17/2010
20157,MIZZ40468,18,21,Missouri,0,Big 12,6/1/2000,552,W 30-9 A Texas A&M,40468,10/17/2010
20158,SUCK40468,19,10,South Carolina,0,SEC,4/2/2018,372,L 31-28 A Kentucky,40468,10/17/2010
20159,WVU40468,20,25,West Virginia,0,Big East,5/1/2018,346,W 20-6 H South Florida,40468,10/17/2010
20160,ARK40468,21,12,Arkansas,0,SEC,4/2/2018,343,L 65-43 A #7 Auburn,40468,10/17/2010
20161,TEX40468,22,NR,Texas,0,Big 12,4/2/2018,267,W 20-13 A #5 Nebraska,40468,10/17/2010
20162,VT40468,23,NR,Virginia Tech,0,ACC,5/2/2018,122,W 52-21 H Wake Forest,40468,10/17/2010
20163,MSSU40468,24,NR,Mississippi State,0,SEC,5/2/2018,111,W 10-7 A #22 Florida,40468,10/17/2010
20164,MIA40468,25,NR,Miami,0,ACC,4/2/2018,85,W 28-13 A Duke,40468,10/17/2010
20165,USC40468,RV,NR,USC,0,Pac-10,5/2/2018,80,W 48-14 H California,40468,10/17/2010
20166,KSU40468,RV,NR,Kansas State,0,Big 12,5/1/2018,40,W 59-7 H Kansas,40468,10/17/2010
20167,NEV40468,RV,19,Nevada,0,WAC,6/1/2018,19,L 27-21 A Hawaii,40468,10/17/2010
20168,HI40468,RV,NR,Hawaii,0,WAC,5/2/2018,8,W 27-21 H #19 Nevada,40468,10/17/2010
20169,UNC40468,RV,NR,North Carolina,0,ACC,4/2/2018,8,W 44-10 A Virginia,40468,10/17/2010
20170,NW40468,RV,NR,Northwestern,0,Big Ten,5/1/2018,8,DNP,40468,10/17/2010
20171,MICH40468,RV,NR,Michigan,0,Big Ten,5/2/2018,7,L 38-28 H #15 Iowa,40468,10/17/2010
20172,GT40468,RV,NR,Georgia Tech,0,ACC,5/2/2018,5,W 42-14 H Middle Tennessee,40468,10/17/2010
20173,OGST40468,RV,24,Oregon State,0,Pac-10,3/3/2018,3,L 35-34 (2OT) A Washington,40468,10/17/2010
20174,BU40468,RV,NR,Baylor,0,Big 12,5/2/2018,2,W 31-25 A Colorado,40468,10/17/2010
20175,NCST40468,RV,NR,NC State,0,ACC,5/2/2018,2,L 33-27 (1OT) A East Carolina,40468,10/17/2010
20176,AIR40468,RV,23,Air Force,0,MWC,5/2/2018,1,L 27-25 A San Diego State,40468,10/17/2010
20177,ECU40468,RV,NR,East Carolina,0,C-USA,4/2/2018,1,W 33-27 (1OT) H NC State,40468,10/17/2010
20178,UK40468,RV,NR,Kentucky,0,SEC,4/3/2018,1,W 31-28 H #10 South Carolina,40468,10/17/2010
20179,WSH40468,RV,NR,Washington,0,Pac-10,3/3/2018,1,W 35-34 (2OT) H #24 Oregon State,40468,10/17/2010
20180,UF40468,NR,22,Florida,0,SEC,4/3/2018,0,L 10-7 H Mississippi State,40468,10/17/2010
20181,NAVY40468,NR,NR,Navy,0,Ind,4/2/2018,0,W 28-21 H SMU,40468,10/17/2010
20182,PUR40468,NR,NR,Purdue,0,Big Ten,4/2/2018,0,W 28-17 H Minnesota,40468,10/17/2010
20183,SDSU40468,NR,NR,San Diego State,0,MWC,4/2/2018,0,W 27-25 H #23 Air Force,40468,10/17/2010
20184,USM40468,NR,NR,Southern Miss,0,C-USA,5/2/2018,0,W 41-19 A Memphis,40468,10/17/2010
20186,ORG40475,1,1,Oregon,44,Pac-10,7/1/2000,1480,W 60-13 H UCLA,40475,10/24/2010
20187,BSU40475,2,2,Boise State,11,WAC,6/1/2000,1419,DNP,40475,10/24/2010
20188,AUB40475,3,5,Auburn,3,SEC,8/1/2000,1376,W 24-17 H #6 LSU,40475,10/24/2010
20189,TCU40475,4,4,TCU,2,MWC,8/1/2000,1354,W 38-7 H Air Force,40475,10/24/2010
20190,MSU40475,5,8,Michigan State,0,Big Ten,8/1/2000,1175,W 35-27 A Northwestern,40475,10/24/2010
20191,BAMA40475,6,7,Alabama,0,SEC,7/1/2018,1173,W 41-10 A Tennessee,40475,10/24/2010
20192,MIZZ40475,7,18,Missouri,0,Big 12,7/1/2000,1121,W 36-27 H #3 Oklahoma,40475,10/24/2010
20193,UTAH40475,8,9,Utah,0,MWC,7/1/2000,1098,W 59-6 H Colorado State,40475,10/24/2010
20194,WIS40475,9,10,Wisconsin,0,Big Ten,7/1/2018,1022,W 31-30 A #13 Iowa,40475,10/24/2010
20195,OSU40475,10,11,Ohio State,0,Big Ten,7/1/2018,931,W 49-0 H Purdue,40475,10/24/2010
20196,OU40475,11,3,Oklahoma,0,Big 12,6/1/2018,861,L 36-27 A #18 Missouri,40475,10/24/2010
20197,LSU40475,12,6,LSU,0,SEC,7/1/2018,831,L 24-17 A #5 Auburn,40475,10/24/2010
20198,STAN40475,13,12,Stanford,0,Pac-10,6/1/2018,830,W 38-28 H Washington State,40475,10/24/2010
20199,NEB40475,14,14,Nebraska,0,Big 12,6/1/2018,760,W 51-41 A #17 Oklahoma State,40475,10/24/2010
20200,AU40475,15,15,Arizona,0,Pac-10,6/1/2018,691,W 44-14 H Washington,40475,10/24/2010
20201,FSU40475,16,16,Florida State,0,ACC,6/1/2018,606,DNP,40475,10/24/2010
20202,SUCK40475,17,19,South Carolina,0,SEC,5/2/2018,476,W 21-7 A Vanderbilt,40475,10/24/2010
20203,IOWA40475,18,13,Iowa,0,Big Ten,5/2/2018,468,L 31-30 H #10 Wisconsin,40475,10/24/2010
20204,ARK40475,19,21,Arkansas,0,SEC,5/2/2018,435,W 38-24 H Mississippi,40475,10/24/2010
20205,OKST40475,20,17,Oklahoma State,0,Big 12,6/1/2018,336,L 51-41 H #14 Nebraska,40475,10/24/2010
20206,VT40475,21,23,Virginia Tech,0,ACC,6/2/2018,270,W 44-7 H Duke,40475,10/24/2010
20207,MIA40475,22,25,Miami,0,ACC,5/2/2018,229,W 33-10 H North Carolina,40475,10/24/2010
20208,MSSU40475,23,24,Mississippi State,0,SEC,6/2/2018,221,W 29-24 H UAB,40475,10/24/2010
20209,USC40475,24,NR,USC,0,Pac-10,5/2/2018,172,DNP,40475,10/24/2010
20210,BU40475,25,NR,Baylor,0,Big 12,6/2/2018,56,W 47-42 H Kansas State,40475,10/24/2010
20211,NEV40475,RV,NR,Nevada,0,WAC,6/1/2018,32,DNP,40475,10/24/2010
20212,HI40475,RV,NR,Hawaii,0,WAC,6/2/2018,19,W 45-7 A Utah State,40475,10/24/2010
20213,MICH40475,RV,NR,Michigan,0,Big Ten,5/2/2018,9,DNP,40475,10/24/2010
20214,CUSE40475,RV,NR,Syracuse,0,Big East,5/2/2018,8,W 19-14 A #20 West Virginia,40475,10/24/2010
20215,WVU40475,RV,20,West Virginia,0,Big East,5/2/2018,8,L 19-14 H Syracuse,40475,10/24/2010
20216,ECU40475,RV,NR,East Carolina,0,C-USA,5/2/2018,7,W 37-10 H Marshall,40475,10/24/2010
20217,SDSU40475,RV,NR,San Diego State,0,MWC,5/2/2018,7,W 30-20 A New Mexico,40475,10/24/2010
20218,NAVY40475,RV,NR,Navy,0,Ind,5/2/2018,5,W 35-17 N Notre Dame,40475,10/24/2010
20219,OGST40475,RV,NR,Oregon State,0,Pac-10,3/3/2018,5,DNP,40475,10/24/2010
20220,NW40475,RV,NR,Northwestern,0,Big Ten,5/2/2018,4,L 35-27 H #8 Michigan State,40475,10/24/2010
20221,UF40475,RV,NR,Florida,0,SEC,4/3/2018,2,DNP,40475,10/24/2010
20222,MARY40475,RV,NR,Maryland,0,ACC,5/2/2018,1,W 24-21 A Boston College,40475,10/24/2010
20223,NCST40475,RV,NR,NC State,0,ACC,5/2/2018,1,DNP,40475,10/24/2010
20224,NIU40475,RV,NR,Northern Illinois,0,MAC,6/2/2018,1,W 33-7 H Central Michigan,40475,10/24/2010
20225,AIR40475,NR,NR,Air Force,0,MWC,5/3/2018,0,L 38-7 A #4 TCU,40475,10/24/2010
20226,CAL40475,NR,NR,California,0,Pac-10,4/3/2018,0,W 50-17 H Arizona State,40475,10/24/2010
20227,CU40475,NR,NR,Clemson,0,ACC,4/3/2018,0,W 27-13 H Georgia Tech,40475,10/24/2010
20228,UGA40475,NR,NR,Georgia,0,SEC,4/4/2018,0,W 44-31 A Kentucky,40475,10/24/2010
20229,GT40475,NR,NR,Georgia Tech,0,ACC,5/3/2018,0,L 27-13 A Clemson,40475,10/24/2010
20230,ILL40475,NR,NR,Illinois,0,Big Ten,4/3/2018,0,W 43-14 H Indiana,40475,10/24/2010
20231,KSU40475,NR,NR,Kansas State,0,Big 12,5/2/2018,0,L 47-42 A Baylor,40475,10/24/2010
20232,PITT40475,NR,NR,Pittsburgh,0,Big East,4/3/2018,0,W 41-21 H Rutgers,40475,10/24/2010
20233,USM40475,NR,NR,Southern Miss,0,C-USA,5/2/2018,0,DNP,40475,10/24/2010
20234,TEX40475,NR,22,Texas,0,Big 12,4/3/2018,0,L 28-21 H Iowa State,40475,10/24/2010
20235,UCF40475,NR,NR,UCF,0,C-USA,5/2/2018,0,W 41-14 H Rice,40475,10/24/2010
20236,WSH40475,NR,NR,Washington,0,Pac-10,3/4/2018,0,L 44-14 A #15 Arizona,40475,10/24/2010
20238,ORG40482,1,1,Oregon,49,Pac-10,8/1/2000,1487,W 53-32 A #24 USC,40482,10/31/2010
20239,BSU40482,2,2,Boise State,7,WAC,7/1/2000,1403,W 49-20 H Louisiana Tech,40482,10/31/2010
20240,AUB40482,3,3,Auburn,2,SEC,9/1/2000,1396,W 51-31 A Mississippi,40482,10/31/2010
20241,TCU40482,4,4,TCU,2,MWC,9/1/2000,1350,W 48-6 A UNLV,40482,10/31/2010
20242,BAMA40482,5,6,Alabama,0,SEC,7/1/2018,1228,DNP,40482,10/31/2010
20243,UTAH40482,6,8,Utah,0,MWC,8/1/2000,1147,W 28-23 A Air Force,40482,10/31/2010
20244,WIS40482,7,9,Wisconsin,0,Big Ten,7/1/2018,1113,DNP,40482,10/31/2010
20245,OSU40482,8,10,Ohio State,0,Big Ten,8/1/2018,1010,W 52-10 A Minnesota,40482,10/31/2010
20246,NEB40482,9,14,Nebraska,0,Big 12,7/1/2018,974,W 31-17 H #7 Missouri,40482,10/31/2010
20247,STAN40482,10,13,Stanford,0,Pac-10,7/1/2018,950,W 41-0 A Washington,40482,10/31/2010
20248,OU40482,11,11,Oklahoma,0,Big 12,7/1/2018,928,W 43-10 H Colorado,40482,10/31/2010
20249,LSU40482,12,12,LSU,0,SEC,7/1/2018,872,DNP,40482,10/31/2010
20250,AU40482,13,15,Arizona,0,Pac-10,7/1/2018,779,W 29-21 A UCLA,40482,10/31/2010
20251,MIZZ40482,14,7,Missouri,0,Big 12,7/1/2018,739,L 31-17 A #14 Nebraska,40482,10/31/2010
20252,IOWA40482,15,18,Iowa,0,Big Ten,6/2/2018,700,W 37-6 H #5 Michigan State,40482,10/31/2010
20253,MSU40482,16,5,Michigan State,0,Big Ten,8/1/2018,644,L 37-6 A #18 Iowa,40482,10/31/2010
20254,ARK40482,17,19,Arkansas,0,SEC,6/2/2018,500,W 49-14 H Vanderbilt,40482,10/31/2010
20255,SUCK40482,18,17,South Carolina,0,SEC,6/2/2018,497,W 38-24 H Tennessee,40482,10/31/2010
20256,OKST40482,19,20,Oklahoma State,0,Big 12,7/1/2018,457,W 24-14 A Kansas State,40482,10/31/2010
20257,VT40482,20,21,Virginia Tech,0,ACC,6/2/2018,332,DNP,40482,10/31/2010
20258,MSSU40482,21,23,Mississippi State,0,SEC,7/2/2018,302,W 24-17 H Kentucky,40482,10/31/2010
20259,BU40482,22,25,Baylor,0,Big 12,7/2/2018,247,W 30-22 A Texas,40482,10/31/2010
20260,NCST40482,23,NR,NC State,0,ACC,6/2/2018,113,W 28-24 H #16 Florida State,40482,10/31/2010
20261,FSU40482,24,16,Florida State,0,ACC,6/2/2018,97,L 28-24 A NC State,40482,10/31/2010
20262,NEV40482,25,NR,Nevada,0,WAC,7/1/2018,91,W 56-42 H Utah State,40482,10/31/2010
20263,HI40482,RV,NR,Hawaii,0,WAC,7/2/2018,50,W 45-10 H Idaho,40482,10/31/2010
20264,CUSE40482,RV,NR,Syracuse,0,Big East,6/2/2018,22,W 31-7 A Cincinnati,40482,10/31/2010
20265,OGST40482,RV,NR,Oregon State,0,Pac-10,4/3/2018,16,W 35-7 H California,40482,10/31/2010
20266,MARY40482,RV,NR,Maryland,0,ACC,6/2/2018,11,W 62-14 H Wake Forest,40482,10/31/2010
20267,USC40482,RV,24,USC,0,Pac-10,5/3/2018,10,L 53-32 H #1 Oregon,40482,10/31/2010
20268,SDSU40482,RV,NR,San Diego State,0,MWC,6/2/2018,9,W 48-38 A Wyoming,40482,10/31/2010
20269,ILL40482,RV,NR,Illinois,0,Big Ten,5/3/2018,8,W 44-10 H Purdue,40482,10/31/2010
20270,UCF40482,RV,NR,UCF,0,C-USA,6/2/2018,5,W 49-35 H East Carolina,40482,10/31/2010
20271,PITT40482,RV,NR,Pittsburgh,0,Big East,5/3/2018,4,W 20-3 H Louisville,40482,10/31/2010
20272,MIA40482,RV,22,Miami,0,ACC,5/3/2018,3,L 24-19 A Virginia,40482,10/31/2010
20273,NW40482,RV,NR,Northwestern,0,Big Ten,6/2/2018,3,W 20-17 A Indiana,40482,10/31/2010
20274,UF40482,RV,NR,Florida,0,SEC,5/3/2018,2,W 34-31 (1OT) N Georgia,40482,10/31/2010
20275,NIU40482,RV,NR,Northern Illinois,0,MAC,7/2/2018,1,W 28-21 A Western Michigan,40482,10/31/2010
20276,MICH40482,NR,NR,Michigan,0,Big Ten,5/3/2018,0,L 41-31 A Penn State,40482,10/31/2010
20277,NAVY40482,NR,NR,Navy,0,Ind,5/3/2018,0,L 34-31 A Duke,40482,10/31/2010
20278,TEM40482,NR,NR,Temple,0,MAC,7/2/2018,0,W 30-0 H Akron,40482,10/31/2010
20279,TAMU40482,NR,NR,Texas A&M,0,Big 12,5/3/2018,0,W 45-27 H Texas Tech,40482,10/31/2010
20280,UVA40482,NR,NR,Virginia,0,ACC,4/4/2018,0,W 24-19 H #22 Miami (FL),40482,10/31/2010
20281,WVU40482,NR,NR,West Virginia,0,Big East,5/3/2018,0,L 16-13 A Connecticut,40482,10/31/2010
20283,ORG40489,1,1,Oregon,49,Pac-10,9/1/2000,1484,W 53-16 H Washington,40489,11/7/2010
20284,AUB40489,2,3,Auburn,2,SEC,10/1/2000,1396,W 62-24 H Chattanooga,40489,11/7/2010
20285,TCU40489,3,4,TCU,2,MWC,10/1/2000,1391,W 47-7 A #6 Utah,40489,11/7/2010
20286,BSU40489,4,2,Boise State,7,WAC,8/1/2000,1366,W 42-7 H Hawaii,40489,11/7/2010
20287,LSU40489,5,12,LSU,0,SEC,8/1/2018,1196,W 24-21 H #5 Alabama,40489,11/7/2010
20288,WIS40489,6,7,Wisconsin,0,Big Ten,8/1/2018,1182,W 34-13 A Purdue,40489,11/7/2010
20289,STAN40489,7,10,Stanford,0,Pac-10,8/1/2018,1143,W 42-17 H #13 Arizona,40489,11/7/2010
20290,OSU40489,8,8,Ohio State,0,Big Ten,8/1/2018,1087,DNP,40489,11/7/2010
20291,NEB40489,9,9,Nebraska,0,Big 12,8/1/2018,1055,W 31-30 (1OT) A Iowa State,40489,11/7/2010
20292,MSU40489,10,16,Michigan State,0,Big Ten,9/1/2018,868,W 31-8 H Minnesota,40489,11/7/2010
20293,BAMA40489,11,5,Alabama,0,SEC,7/2/2018,861,L 24-21 A #12 LSU,40489,11/7/2010
20294,OKST40489,12,19,Oklahoma State,0,Big 12,8/1/2018,821,W 55-28 H #22 Baylor,40489,11/7/2010
20295,IOWA40489,13,15,Iowa,0,Big Ten,7/2/2018,807,W 18-13 A Indiana,40489,11/7/2010
20296,ARK40489,14,17,Arkansas,0,SEC,7/2/2018,775,W 41-20 A #18 South Carolina,40489,11/7/2010
20297,UTAH40489,15,6,Utah,0,MWC,8/1/2018,657,L 47-7 H #4 TCU,40489,11/7/2010
20298,VT40489,16,20,Virginia Tech,0,ACC,7/2/2018,540,W 28-21 H Georgia Tech,40489,11/7/2010
20299,MSSU40489,17,21,Mississippi State,0,SEC,7/2/2018,501,DNP,40489,11/7/2010
20300,AU40489,18,13,Arizona,0,Pac-10,7/2/2018,481,L 42-17 A #10 Stanford,40489,11/7/2010
20301,OU40489,19,11,Oklahoma,0,Big 12,7/2/2018,436,L 33-19 A Texas A&M,40489,11/7/2010
20302,MIZZ40489,20,14,Missouri,0,Big 12,7/2/2018,420,L 24-17 A Texas Tech,40489,11/7/2010
20303,NEV40489,21,25,Nevada,0,WAC,8/1/2018,304,W 63-17 A Idaho,40489,11/7/2010
20304,SUCK40489,22,18,South Carolina,0,SEC,6/3/2018,170,L 41-20 H #17 Arkansas,40489,11/7/2010
20305,TAMU40489,23,NR,Texas A&M,0,Big 12,6/3/2018,130,W 33-19 H #11 Oklahoma,40489,11/7/2010
20306,UF40489,24,NR,Florida,0,SEC,6/3/2018,94,W 55-14 A Vanderbilt,40489,11/7/2010
20307,UCF40489,25,NR,UCF,0,C-USA,7/2/2018,74,W 40-33 A Houston,40489,11/7/2010
20308,USC40489,RV,NR,USC,0,Pac-10,6/3/2018,51,W 34-33 H Arizona State,40489,11/7/2010
20309,SDSU40489,RV,NR,San Diego State,0,MWC,7/2/2018,42,W 24-19 H Colorado State,40489,11/7/2010
20310,MIA40489,RV,NR,Miami,0,ACC,6/3/2018,39,W 26-20 H Maryland,40489,11/7/2010
20311,PSU40489,RV,NR,Penn State,0,Big Ten,6/3/2018,29,W 35-21 H Northwestern,40489,11/7/2010
20312,BU40489,RV,22,Baylor,0,Big 12,7/3/2018,23,L 55-28 A #19 Oklahoma State,40489,11/7/2010
20313,UNC40489,RV,NR,North Carolina,0,ACC,6/3/2018,20,W 37-35 A #24 Florida State,40489,11/7/2010
20314,KSU40489,RV,NR,Kansas State,0,Big 12,6/3/2018,18,W 39-14 H Texas,40489,11/7/2010
20315,PITT40489,RV,NR,Pittsburgh,0,Big East,5/3/2018,14,DNP,40489,11/7/2010
20316,NIU40489,RV,NR,Northern Illinois,0,MAC,7/2/2018,9,DNP,40489,11/7/2010
20317,FSU40489,RV,24,Florida State,0,ACC,6/3/2018,6,L 37-35 H North Carolina,40489,11/7/2010
20318,TEM40489,RV,NR,Temple,0,MAC,8/2/2018,4,W 28-10 A Kent State,40489,11/7/2010
20319,NAVY40489,RV,NR,Navy,0,Ind,6/3/2018,3,W 76-35 A East Carolina,40489,11/7/2010
20320,CUSE40489,RV,NR,Syracuse,0,Big East,6/3/2018,2,L 28-20 H Louisville,40489,11/7/2010
20321,#N/A,RV,NR,Delaware,0,Other,8/1/2018,1,W 48-0 H Towson,40489,11/7/2010
20322,AIR40489,NR,NR,Air Force,0,MWC,6/4/2018,0,W 42-22 A Army,40489,11/7/2010
20323,CU40489,NR,NR,Clemson,0,ACC,5/4/2018,0,W 14-13 H #23 NC State,40489,11/7/2010
20324,FRES40489,NR,NR,Fresno State,0,WAC,6/2/2018,0,W 40-34 A Louisiana Tech,40489,11/7/2010
20325,HI40489,NR,NR,Hawaii,0,WAC,7/3/2018,0,L 42-7 A #2 Boise State,40489,11/7/2010
20326,MICH40489,NR,NR,Michigan,0,Big Ten,6/3/2018,0,W 67-65 (3OT) H Illinois,40489,11/7/2010
20327,NCST40489,NR,23,NC State,0,ACC,6/3/2018,0,L 14-13 A Clemson,40489,11/7/2010
20328,NW40489,NR,NR,Northwestern,0,Big Ten,6/3/2018,0,L 35-21 A Penn State,40489,11/7/2010
20329,USM40489,NR,NR,Southern Miss,0,C-USA,6/3/2018,0,W 46-30 A Tulane,40489,11/7/2010
20330,TULS40489,NR,NR,Tulsa,0,C-USA,6/3/2018,0,W 64-27 H Rice,40489,11/7/2010
20331,WVU40489,NR,NR,West Virginia,0,Big East,5/3/2018,0,DNP,40489,11/7/2010
20333,ORG40496,1,1,Oregon,38,Pac-10,10/1/2000,1469,W 15-13 A California,40496,11/14/2010
20334,AUB40496,2,2,Auburn,12,SEC,11/1/2000,1427,W 49-31 H Georgia,40496,11/14/2010
20335,BSU40496,3,4,Boise State,9,WAC,9/1/2000,1377,W 52-14 A Idaho,40496,11/14/2010
20336,TCU40496,4,3,TCU,1,MWC,11/1/2000,1361,W 40-35 H San Diego State,40496,11/14/2010
20337,LSU40496,5,5,LSU,0,SEC,9/1/2018,1220,W 51-0 H Louisiana-Monroe,40496,11/14/2010
20338,WIS40496,6,6,Wisconsin,0,Big Ten,9/1/2018,1176,W 83-20 H Indiana,40496,11/14/2010
20339,STAN40496,7,7,Stanford,0,Pac-10,9/1/2018,1129,W 17-13 A Arizona State,40496,11/14/2010
20340,OSU40496,8,8,Ohio State,0,Big Ten,9/1/2018,1073,W 38-14 H Penn State,40496,11/14/2010
20341,NEB40496,9,9,Nebraska,0,Big 12,9/1/2018,1051,W 20-3 H Kansas,40496,11/14/2010
20342,BAMA40496,10,11,Alabama,0,SEC,8/2/2018,916,W 30-10 H #17 Mississippi State,40496,11/14/2010
20343,MSU40496,11,10,Michigan State,0,Big Ten,9/1/2018,910,DNP,40496,11/14/2010
20344,OKST40496,12,12,Oklahoma State,0,Big 12,9/1/2018,879,W 33-16 A Texas,40496,11/14/2010
20345,ARK40496,13,14,Arkansas,0,SEC,8/2/2018,816,W 58-21 H UTEP,40496,11/14/2010
